Year,State,sumInsured,premiumRate,farmerShare,farmerShareValue,stateShare,stateShareValue,goiShare,goiShareValue,indemnityLevel,seasonCode,isPreviousSeasonYearInSubsidy,firstGoiSubsidy,categoryName,cropTypeCode,insuranceCompanyName,Policy Term (Days)
2022,tamilnadu,35843.0,35.7,5.0,1792.15,20.700000000000003,7419.501,10.0,3584.3,80,2,True,False,Fiber Crops,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2022,tamilnadu,50265.0,35.0,5.0,2513.25,20.0,10053.0,10.0,5026.5,80,2,True,False,Sugar and Starch Crops,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2020,tamilnadu,40261.0,31.5,2.0,805.22,15.5,6240.455,14.0,5636.54,70,1,False,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3838
2020,tamilnadu,25441.0,57.84,2.0,508.82,44.34,11280.5394,11.5,2925.715,90,1,False,True,Millets,1,ORIENTAL INSURANCE,3838
2020,tamilnadu,67431.0,27.52,2.0,1348.62,14.02,9453.8262,11.5,7754.565,80,1,False,True,Oilseeds,1,ORIENTAL INSURANCE,3838
2020,andamannicobarislands,68010.0,9.0,0.5,340.05,5.0,3400.5,3.5,2380.35,80,1,False,True,Cereals,1,NATIONAL INSURANCE COMPANY LIMITED,3793
2020,rajasthan,17149.0,34.39,2.0,342.98,18.39,3153.7011,14.0,2400.86,80,1,False,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3800
2022,rajasthan,102784.0,35.0,2.0,2055.68,21.5,22098.56,11.5,11820.16,80,1,True,True,Oilseeds,1,RELIANCE GENERAL INSURANCE CO. LTD.,3159
2021,rajasthan,33511.0,38.0,2.0,670.22,24.5,8210.195,11.5,3853.765,80,1,True,True,Pulses,1,FUTURE GENERALI INDIA INSURANCE CO. LTD.,3800
2021,rajasthan,6856.0,39.0,2.0,137.12,23.0,1576.88,14.0,959.84,80,1,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3800
2022,uttarpradesh,50174.0,4.69,1.5,752.61,1.5950000000000004,800.2753,1.595,800.2753,80,2,True,True,Pulses,1,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,3370
2019,haryana,76600.0,7.7,2.0,1532.0,4.35,3332.1,1.35,1034.1,90,1,False,True,Fiber Crops,2,SBI GENERAL INSURANCE,4710
2020,rajasthan,65563.0,17.01,5.0,3278.15,6.005000000000002,3937.0582,6.005,3937.0582,80,2,False,True,Condiments and Spices,2,HDFC ERGO GENERAL INSURANCE CO. LTD.,3736
2018,haryana,72000.0,11.5728,2.0,1440.0,6.2864,4526.208,3.2864,2366.208,90,1,False,True,Fiber Crops,2,ORIENTAL INSURANCE,4710
2021,uttarpradesh,22192.0,27.82,2.0,443.84,14.32,3177.8944,11.5,2552.08,80,1,True,True,Oilseeds,1,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,3819
2020,uttarpradesh,56608.0,27.72,2.0,1132.16,14.22,8049.6576,11.5,6509.92,80,1,False,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3819
2020,uttarpradesh,23302.0,28.0,2.0,466.04,14.5,3378.79,11.5,2679.73,80,1,False,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3819
2020,uttarpradesh,40217.0,9.39,2.0,804.34,3.6950000000000007,1486.0182,3.695,1486.0181,80,1,False,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3819
2022,tamilnadu,84474.0,35.1,1.5,1267.11,21.85,18457.569,11.75,9925.695,80,2,True,False,Cereals,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2022,tamilnadu,12844.0,42.95,1.5,192.66,29.700000000000003,3814.668,11.75,1509.17,80,2,True,False,Pulses,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2020,rajasthan,9785.0,40.0,2.0,195.7,24.0,2348.4,14.0,1369.9,80,1,False,True,Fodder Crops,1,AGRICULTURE INSURANCE COMPANY,3800
2020,tamilnadu,26800.0,43.69,2.0,536.0,30.19,8090.92,11.5,3082.0,80,1,False,True,Millets,1,ORIENTAL INSURANCE,3838
2020,tamilnadu,23733.0,28.5,5.0,1186.65,13.5,3203.955,10.0,2373.3,70,1,False,True,Fiber Crops,2,ORIENTAL INSURANCE,3838
2022,chhattisgarh,55000.0,16.44,2.0,1100.0,7.2200000000000015,3971.0,7.22,3971.0,90,1,True,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,3159
2020,maharashtra,30000.0,31.92,1.5,450.0,16.17,4851.0,14.25,4275.0,70,2,False,False,Millets,1,AGRICULTURE INSURANCE COMPANY,3736
2022,chhattisgarh,34000.0,9.64,2.0,680.0,3.8200000000000007,1298.8,3.82,1298.8,80,1,True,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,3159
2020,tamilnadu,32357.0,52.83,2.0,647.14,39.33,12726.0081,11.5,3721.055,90,1,False,True,Oilseeds,1,ORIENTAL INSURANCE,3838
2019,haryana,76600.0,16.0,2.0,1532.0,8.5,6511.0,5.5,4213.0,90,1,False,True,Fiber Crops,2,AGRICULTURE INSURANCE COMPANY,4710
2022,tamilnadu,194636.0,40.0,5.0,9731.8,22.5,43793.1,12.5,24329.5,90,2,True,False,Vegetables,2,HDFC ERGO GENERAL INSURANCE CO. LTD.,3370
2022,tamilnadu,237985.0,45.0,5.0,11899.25,27.5,65445.875,12.5,29748.125,90,2,True,False,Condiments and Spices,2,HDFC ERGO GENERAL INSURANCE CO. LTD.,3370
2022,tamilnadu,30628.0,30.0,5.0,1531.4,15.0,4594.2,10.0,3062.8,70,2,True,False,Condiments and Spices,2,HDFC ERGO GENERAL INSURANCE CO. LTD.,3370
2018,westbengal,75250.0,12.91,0.0,0.0,7.455,5609.8875,5.455,4104.8875,90,1,False,True,Cereals,1,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,4710
2021,madhyapradesh,17000.0,30.0,2.0,340.0,16.5,2805.0,11.5,1955.0,80,1,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3793
2018,westbengal,70000.0,5.0,0.0,0.0,5.0,3500.0,0.0,0.0,80,1,False,True,Fiber Crops,2,AGRICULTURE INSURANCE COMPANY,4710
2021,rajasthan,17149.0,34.39,2.0,342.98,18.39,3153.7011,14.0,2400.86,80,1,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3800
2022,uttarpradesh,130680.0,11.64,5.0,6534.0,3.3200000000000007,4338.576,3.32,4338.576,90,2,True,True,Vegetables,2,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,3370
2021,tamilnadu,159933.0,26.0,5.0,7996.65,11.0,17592.63,10.0,15993.3,70,1,True,False,Fruits,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3838
2021,tamilnadu,31925.0,30.0,5.0,1596.25,15.0,4788.75,10.0,3192.5,90,2,True,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,55328.0,30.0,5.0,2766.4,15.0,8299.2,10.0,5532.8,80,2,True,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,21476.0,26.0,1.5,322.14,12.75,2738.19,11.75,2523.43,80,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,41743.0,32.0,5.0,2087.15,17.0,7096.31,10.0,4174.3,90,2,True,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,63479.0,41.0,1.5,952.185,27.75,17615.4225,11.75,7458.7825,90,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,42225.0,37.0,1.5,633.375,23.75,10028.4375,11.75,4961.4375,90,2,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,42225.0,48.0,1.5,633.375,34.75,14673.1875,11.75,4961.4375,90,2,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,20131.0,32.0,1.5,301.965,18.75,3774.5625,11.75,2365.3925,90,2,True,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,24144.0,31.0,1.5,362.16,15.25,3681.96,14.25,3440.52,90,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2020,uttarpradesh,50368.0,8.21,2.0,1007.36,3.105000000000001,1563.9264,3.105,1563.9264,90,1,False,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3819
2022,tamilnadu,240726.0,53.0,5.0,12036.3,38.0,91475.88,10.0,24072.6,90,2,True,False,Fruits,2,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD,3370
2022,tamilnadu,30628.0,40.0,5.0,1531.4,25.0,7657.0,10.0,3062.8,90,2,True,False,Condiments and Spices,2,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD,3370
2020,haryana,84015.0,8.9464,2.0,1680.3,3.4732000000000007,2918.009,3.4732,2918.009,90,1,False,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,3793
2022,uttarpradesh,140650.0,7.65,5.0,7032.5,1.3250000000000004,1863.6125,1.325,1863.6125,90,2,True,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3370
2021,uttarpradesh,25012.0,5.03,2.0,500.24,1.5150000000000003,378.9318,1.515,378.9318,80,1,True,True,Millets,1,HDFC ERGO GENERAL INSURANCE CO. LTD.,3819
2021,tamilnadu,23230.0,28.75,5.0,1161.5,13.75,3194.125,10.0,2323.0,90,2,True,True,Fiber Crops,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,65702.0,28.75,1.5,985.53,15.5,10183.81,11.75,7719.985,90,2,True,True,Oilseeds,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,40138.0,26.75,5.0,2006.9,11.75,4716.215,10.0,4013.8,90,2,True,True,Vegetables,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,73668.0,29.5,1.5,1105.02,16.25,11971.05,11.75,8655.99,90,2,True,True,Cereals,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,23959.0,28.5,1.5,359.385,15.25,3653.7475,11.75,2815.1825,90,2,True,True,Oilseeds,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,128440.0,28.9,5.0,6422.0,13.9,17853.16,10.0,12844.0,90,2,True,True,Sugar and Starch Crops,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,82449.0,42.5,1.5,1236.735,29.25,24116.3325,11.75,9687.7575,70,2,True,True,Cereals,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,82449.0,33.0,1.5,1236.735,19.75,16283.6775,11.75,9687.7575,70,2,True,True,Cereals,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2020,uttarpradesh,163036.0,7.23,5.0,8151.8,1.1150000000000004,1817.8514,1.115,1817.8514,90,2,False,False,Vegetables,2,AGRICULTURE INSURANCE COMPANY,4710
2020,uttarpradesh,108889.0,8.97,2.0,2177.78,3.4850000000000008,3794.7817,3.485,3794.7817,80,1,False,True,Pulses,1,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,3819
2019,haryana,76600.0,7.48,2.0,1532.0,4.24,3247.84,1.24,949.84,90,1,False,True,Fiber Crops,2,SBI GENERAL INSURANCE,4710
2022,andhrapradesh,85000.0,3.2,2.0,1700.0,0.6000000000000002,510.0,0.6,510.0,70,1,True,True,Cereals,1,RELIANCE GENERAL INSURANCE CO. LTD.,3159
2020,rajasthan,24705.0,28.0,2.0,494.1,14.5,3582.225,11.5,2841.075,80,1,False,True,Oilseeds,1,SBI GENERAL INSURANCE,3800
2020,tamilnadu,176852.0,31.5,5.0,8842.6,14.0,24759.28,12.5,22106.5,80,1,False,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3838
2018,westbengal,65000.0,4.55,0.0,0.0,3.275,2128.75,1.275,828.75,80,1,False,True,Cereals,1,HDFC ERGO GENERAL INSURANCE CO. LTD.,4710
2021,chhattisgarh,45000.0,16.44,2.0,900.0,7.2200000000000015,3249.0,7.22,3249.0,90,1,True,False,Cereals,1,AGRICULTURE INSURANCE COMPANY,3813
2020,tamilnadu,22705.0,57.32,5.0,1135.25,42.32,9608.756,10.0,2270.5,90,1,False,True,Fiber Crops,2,ORIENTAL INSURANCE,3838
2020,tamilnadu,71383.0,31.54,2.0,1427.66,18.04,12877.4932,11.5,8209.045,90,1,False,True,Oilseeds,1,ORIENTAL INSURANCE,3838
2021,rajasthan,9785.0,40.0,2.0,195.7,24.0,2348.4,14.0,1369.9,80,1,True,True,Fodder Crops,1,AGRICULTURE INSURANCE COMPANY,3800
2022,rajasthan,59921.0,6.41,5.0,2996.05,0.7050000000000002,422.44305,0.705,422.44305,80,2,True,False,Condiments and Spices,2,SBI GENERAL INSURANCE,3370
2019,haryana,38300.0,25.0,0.0,0.0,13.5,5170.5,11.5,4404.5,90,1,False,True,Millets,1,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD,4710
2022,uttarpradesh,80065.0,9.21,1.5,1200.975,3.855000000000001,3086.50575,3.855,3086.50575,80,2,True,True,Cereals,1,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,3370
2021,tamilnadu,65702.0,27.89,2.0,1314.04,14.39,9454.5178,11.5,7555.73,90,1,True,False,Oilseeds,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3838
2021,tamilnadu,22045.0,40.0,2.0,440.9,26.5,5841.925,11.5,2535.175,90,1,True,False,Millets,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3838
2021,tamilnadu,97812.0,27.5,5.0,4890.6,12.5,12226.5,10.0,9781.2,90,1,True,False,Condiments and Spices,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3838
2020,tamilnadu,31641.0,31.5,2.0,632.82,15.5,4904.355,14.0,4429.74,80,1,False,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,63479.0,34.0,1.5,952.185,20.75,13171.8925,11.75,7458.7825,90,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,21798.0,43.0,1.5,326.97,29.75,6484.905,11.75,2561.265,90,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,21551.0,49.0,1.5,323.265,35.75,7704.4825,11.75,2532.2425,90,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,19266.0,27.0,1.5,288.99,13.75,2649.075,11.75,2263.755,80,2,True,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,41496.0,35.0,5.0,2074.8,20.0,8299.2,10.0,4149.6,70,2,True,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3370
2018,haryana,72000.0,11.68,2.0,1440.0,6.34,4564.8,3.34,2404.8,90,1,False,True,Fiber Crops,2,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,4710
2022,tamilnadu,12844.0,35.96,1.5,192.66,22.71,2916.8724,11.75,1509.17,80,2,True,False,Pulses,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2018,westbengal,67500.0,8.16,0.0,0.0,5.08,3429.0,3.08,2079.0,80,1,False,True,Cereals,1,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,4710
2018,westbengal,75000.0,1.04,0.0,0.0,1.04,780.0,0.0,0.0,80,1,False,True,Fiber Crops,2,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,4710
2018,westbengal,65875.0,2.81,0.0,0.0,2.405,1584.2937,0.405,266.7938,90,1,False,True,Cereals,1,HDFC ERGO GENERAL INSURANCE CO. LTD.,4710
2018,westbengal,60000.0,1.7,0.0,0.0,1.7,1020.0,0.0,0.0,80,1,False,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,4710
2018,westbengal,60000.0,8.0,0.0,0.0,5.0,3000.0,3.0,1800.0,90,1,False,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,4710
2021,rajasthan,33691.0,27.35,2.0,673.82,13.85,4666.2035,11.5,3874.465,80,1,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3800
2022,himachalpradesh,25000.0,5.4,1.5,375.0,1.9500000000000004,487.5,1.95,487.5,90,2,True,False,Cereals,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,30011.0,26.0,2.0,600.22,12.5,3751.375,11.5,3451.265,90,1,True,False,Millets,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3838
2021,uttarpradesh,76181.0,8.8,2.0,1523.62,3.400000000000001,2590.154,3.4,2590.154,90,1,True,True,Cereals,1,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,3819
2021,tamilnadu,42855.0,30.0,1.5,642.825,16.75,7178.2125,11.75,5035.4625,90,2,True,True,Millets,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,35074.0,32.0,1.5,526.11,18.75,6576.375,11.75,4121.195,80,2,True,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,49400.0,28.78,5.0,2470.0,13.78,6807.32,10.0,4940.0,90,2,True,True,Vegetables,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,42225.0,42.0,1.5,633.375,28.75,12139.6875,11.75,4961.4375,90,2,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,42225.0,36.0,1.5,633.375,22.75,9606.1875,11.75,4961.4375,90,2,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,69284.0,30.0,5.0,3464.2,15.0,10392.6,10.0,6928.4,90,2,True,True,Sugar and Starch Crops,2,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,48659.0,33.0,1.5,729.885,17.25,8393.6775,14.25,6933.9075,90,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2022,tamilnadu,51129.0,39.0,1.5,766.935,23.25,11887.4925,14.25,7285.8825,90,2,True,False,Millets,1,RELIANCE GENERAL INSURANCE CO. LTD.,3370
2020,uttarpradesh,76190.0,28.0,1.5,1142.85,14.75,11238.025,11.75,8952.325,80,2,False,False,Pulses,1,AGRICULTURE INSURANCE COMPANY,4710
2022,tamilnadu,84598.0,30.0,5.0,4229.9,15.0,12689.7,10.0,8459.8,70,2,True,False,Sugar and Starch Crops,2,HDFC ERGO GENERAL INSURANCE CO. LTD.,3370
2020,tamilnadu,51870.0,31.5,5.0,2593.5,16.5,8558.55,10.0,5187.0,70,1,False,True,Sugar and Starch Crops,2,AGRICULTURE INSURANCE COMPANY,3838
2020,rajasthan,13929.0,35.0,2.0,278.58,19.0,2646.51,14.0,1950.06,80,1,False,True,Millets,1,RELIANCE GENERAL INSURANCE CO. LTD.,3800
2020,tamilnadu,40879.0,26.15,2.0,817.58,12.65,5171.1935,11.5,4701.085,90,1,False,True,Pulses,1,ORIENTAL INSURANCE,3838
2020,tamilnadu,40879.0,27.18,2.0,817.58,13.68,5592.2472,11.5,4701.085,90,1,False,True,Pulses,1,ORIENTAL INSURANCE,3838
2020,tamilnadu,23993.0,30.05,5.0,1199.65,15.05,3610.9465,10.0,2399.3,90,1,False,True,Fiber Crops,2,ORIENTAL INSURANCE,3838
2020,tamilnadu,28652.0,38.2,2.0,573.04,24.700000000000003,7077.044,11.5,3294.98,90,1,False,True,Millets,1,ORIENTAL INSURANCE,3838
2020,tamilnadu,28158.0,25.47,2.0,563.16,11.97,3370.5126,11.5,3238.17,90,1,False,True,Oilseeds,1,ORIENTAL INSURANCE,3838
2020,tamilnadu,58169.0,26.32,5.0,2908.45,11.32,6584.7308,10.0,5816.9,90,1,False,True,Vegetables,2,ORIENTAL INSURANCE,3838
2020,tamilnadu,34580.0,35.0,5.0,1729.0,20.0,6916.0,10.0,3458.0,70,2,False,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,24542.0,35.0,5.0,1227.1,20.0,4908.4,10.0,2454.2,70,2,False,True,Fiber Crops,2,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,50635.0,35.0,1.5,759.525,21.75,11013.1125,11.75,5949.6125,70,2,False,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,73112.0,35.0,1.5,1096.68,21.75,15901.86,11.75,8590.66,70,2,False,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,21870.0,31.5,5.0,1093.5,16.5,3608.55,10.0,2187.0,80,1,False,True,Fiber Crops,2,AGRICULTURE INSURANCE COMPANY,3838
2019,haryana,76600.0,19.27,2.0,1532.0,10.135,7763.41,7.135,5465.41,90,1,False,True,Fiber Crops,2,SBI GENERAL INSURANCE,4710
2020,tamilnadu,58416.0,35.0,1.5,876.24,19.25,11245.08,14.25,8324.28,80,2,False,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,25867.0,52.54,2.0,517.34,39.04,10098.4768,11.5,2974.705,90,1,False,True,Millets,1,ORIENTAL INSURANCE,3838
2020,tamilnadu,70025.0,27.13,5.0,3501.25,12.13,8494.0325,10.0,7002.5,90,1,False,True,Vegetables,2,ORIENTAL INSURANCE,3838
2021,tamilnadu,205504.0,27.0,5.0,10275.2,12.0,24660.48,10.0,20550.4,80,1,True,False,Fruits,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,128687.0,45.0,5.0,6434.35,30.0,38606.1,10.0,12868.7,90,1,True,False,Fruits,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,45633.0,30.0,5.0,2281.65,15.0,6844.95,10.0,4563.3,90,1,True,False,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,27047.0,30.0,2.0,540.94,16.5,4462.755,11.5,3110.405,90,1,True,False,Millets,1,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,130663.0,30.0,5.0,6533.15,15.0,19599.45,10.0,13066.3,90,1,True,False,Condiments and Spices,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,42225.0,39.5,1.5,633.375,26.25,11084.0625,11.75,4961.4375,90,2,True,True,Pulses,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3370
2021,tamilnadu,61503.0,38.0,1.5,922.545,24.75,15221.9925,11.75,7226.6025,80,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2020,uttarpradesh,43709.0,16.6,1.5,655.635,7.550000000000002,3300.0295,7.55,3300.0295,80,2,False,False,Pulses,1,AGRICULTURE INSURANCE COMPANY,4710
2022,tamilnadu,21613.0,40.0,1.5,324.195,24.25,5241.1525,14.25,3079.8525,90,2,True,False,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2020,tamilnadu,58169.0,35.0,5.0,2908.45,20.0,11633.8,10.0,5816.9,90,2,False,True,Vegetables,2,AGRICULTURE INSURANCE COMPANY,3736
2020,tamilnadu,128440.0,35.0,5.0,6422.0,20.0,25688.0,10.0,12844.0,70,2,False,True,Sugar and Starch Crops,2,AGRICULTURE INSURANCE COMPANY,3736
2018,westbengal,74500.0,3.0,0.0,0.0,2.5,1862.5,0.5,372.5,90,1,False,True,Cereals,1,AGRICULTURE INSURANCE COMPANY,4710
2021,tamilnadu,26081.0,30.0,5.0,1304.05,15.0,3912.15,10.0,2608.1,90,1,True,False,Fiber Crops,2,AGRICULTURE INSURANCE COMPANY,3838
2021,uttarpradesh,28162.0,29.76,2.0,563.24,16.26,4579.1412,11.5,3238.63,80,1,True,True,Millets,1,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY,3819
2021,uttarpradesh,39913.0,28.0,2.0,798.26,14.5,5787.385,11.5,4589.995,90,1,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3819
2021,tamilnadu,29146.0,50.0,5.0,1457.3,35.0,10201.1,10.0,2914.6,90,2,True,True,Condiments and Spices,2,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,23322.0,40.0,1.5,349.83,26.75,6238.635,11.75,2740.335,90,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,74100.0,30.0,1.5,1111.5,16.75,12411.75,11.75,8706.75,90,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,80522.0,30.0,5.0,4026.1,15.0,12078.3,10.0,8052.2,90,2,True,True,Sugar and Starch Crops,2,AGRICULTURE INSURANCE COMPANY,3370
2021,tamilnadu,32765.0,38.0,1.5,491.475,22.25,7290.2125,14.25,4669.0125,90,2,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3370
2019,haryana,76600.0,4.0,2.0,1532.0,2.0,1532.0,0.0,0.0,90,1,False,True,Fiber Crops,2,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD,4710
2021,tamilnadu,46436.0,40.0,1.5,696.54,26.75,12421.63,11.75,5456.23,90,2,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3370
2021,uttarpradesh,62362.0,9.06,1.5,935.43,3.7800000000000007,2357.2836,3.78,2357.2836,90,2,True,True,Cereals,1,HDFC ERGO GENERAL INSURANCE CO. LTD.,3370
2022,tamilnadu,24023.0,32.91,1.5,360.345,19.66,4722.9218,11.75,2822.7025,90,2,True,False,Millets,1,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD,3370
2018,haryana,72000.0,16.0,2.0,1440.0,8.5,6120.0,5.5,3960.0,90,1,False,True,Fiber Crops,2,SBI GENERAL INSURANCE,4710
2020,tamilnadu,182039.0,11.55,5.0,9101.95,3.275000000000001,5961.7773,3.275,5961.7773,90,1,False,True,Condiments and Spices,2,AGRICULTURE INSURANCE COMPANY,3838
2022,haryana,46314.0,16.193,2.0,926.28,7.096500000000002,3286.67301,7.0965,3286.67301,90,1,True,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3159
2020,tamilnadu,40879.0,31.5,2.0,817.58,18.0,7358.22,11.5,4701.085,90,1,False,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3838
2022,rajasthan,33691.0,27.35,2.0,673.82,13.85,4666.2035,11.5,3874.465,80,1,True,True,Pulses,1,AGRICULTURE INSURANCE COMPANY,3159
2020,tamilnadu,72989.0,35.0,1.5,1094.835,21.75,15875.1075,11.75,8576.2075,90,2,False,True,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3736
2018,westbengal,76250.0,5.84,0.0,0.0,3.92,2989.0,1.92,1464.0,90,1,False,True,Cereals,1,ORIENTAL INSURANCE,4710
2020,tamilnadu,26800.0,31.5,2.0,536.0,15.5,4154.0,14.0,3752.0,80,1,False,True,Millets,1,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,20625.0,32.0,2.0,412.5,16.0,3300.0,14.0,2887.5,90,1,True,False,Millets,1,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,159933.0,49.0,5.0,7996.65,31.5,50378.895,12.5,19991.625,90,1,True,False,Fruits,2,AGRICULTURE INSURANCE COMPANY,3838
2021,tamilnadu,54587.0,31.0,2.0,1091.74,15.0,8188.05,14.0,7642.18,90,1,True,False,Oilseeds,1,AGRICULTURE INSURANCE COMPANY,3838
2021,uttarpradesh,11491.0,40.0,2.0,229.82,26.5,3045.115,11.5,1321.465,80,1,True,True,Oilseeds,1,IFFCO TOKIO GENERAL INSURANCE CO. LTD.,3819
2021,tamilnadu,130910.0,30.0,5.0,6545.5,15.0,19636.5,10.0,13091.0,80,2,True,True,Sugar and Starch Crops,2,AGRICULTURE INSURANCE COMPANY,3370
